tconst,titleType,primaryTitle,startYear,averageRating,genres
tt4769836,movie,The Do-Over,2016,5.7,"Action,Adventure,Comedy"
tt4771896,movie,The Fury of a Patient Man,2016,6.7,"Crime,Drama,Thriller"
tt4777008,movie,Maleficent: Mistress of Evil,2019,6.6,"Adventure,Family,Fantasy"
tt4778424,movie,The Blind Christ,2016,5.8,Drama
tt4779682,movie,The Meg,2018,5.7,"Action,Horror,Sci-Fi"
tt4786638,movie,Eli,2015,4.4,Comedy
tt4792108,movie,Love and Love Only,2015,7.3,"Comedy,Drama,Romance"
tt4794022,movie,Udanchhoo,2018,3.5,Comedy
tt4795124,movie,How to Be a Latin Lover,2017,6.0,"Comedy,Drama"
tt4796634,movie,Selfie 69,2016,6.0,"Action,Comedy,Romance"
tt4797436,movie,Jack Goes Home,2016,5.1,"Drama,Horror,Mystery"
tt4799050,movie,Rough Night,2017,5.2,Comedy
tt4799064,movie,Mindhorn,2016,6.3,"Comedy,Thriller"
tt4801232,movie,In Search of Fellini,2017,6.2,"Adventure,Biography,Drama"
tt4806012,movie,Heroes Wanted,2016,4.6,"Action,Comedy"
tt4807950,movie,Cherry Pop,2017,4.6,"Comedy,Musical"
tt4810104,movie,Pekak,2015,6.3,"Drama,Romance,Thriller"
tt4815122,movie,Time Trap,2017,6.2,"Action,Adventure,Mystery"
tt4818776,movie,Lens,2016,6.6,"Drama,Mystery,Thriller"
tt4819510,movie,Chicken People,2016,7.0,"Comedy,Documentary,Family"
tt4837126,movie,Love Everlasting,2016,6.3,"Drama,Romance"
tt4838248,movie,Just Charlie,2017,6.9,Drama
tt4838334,movie,The Fight Within,2016,4.5,"Action,Romance,Sport"
tt4838572,movie,Psychokinesis,2015,6.6,Adventure
tt4842270,movie,Beauty and the Bestie,2015,4.6,"Action,Comedy,Drama"
tt4842646,movie,The Most Hated Woman in America,2017,6.1,"Biography,Drama,History"
tt4844148,movie,Mia and the White Lion,2018,6.5,"Adventure,Drama,Family"
tt4846232,movie,Good Time,2017,7.3,"Crime,Drama,Thriller"
tt4846318,movie,Into the Inferno,2016,7.2,Documentary
tt4846340,movie,Hidden Figures,2016,7.8,"Biography,Drama,History"
tt4849438,movie,Baahubali 2: The Conclusion,2017,8.2,"Action,Drama"
tt4853102,movie,Batman: The Killing Joke,2016,6.4,"Action,Animation,Crime"
tt4853154,movie,Bill Nye: Science Guy,2017,6.8,Documentary
tt4855748,movie,XOXO,2016,5.3,"Drama,Music"
tt4859168,movie,Then Came You,2018,6.9,"Comedy,Drama,Romance"
tt4867110,movie,Swiped,2018,2.8,"Comedy,Romance"
tt4877122,movie,The Emoji Movie,2017,3.4,"Adventure,Animation,Comedy"
tt4878482,movie,Dumplin',2018,6.5,"Comedy,Drama"
tt4881302,movie,The Strange House,2015,4.6,Horror
tt4881806,movie,Jurassic World: Fallen Kingdom,2018,6.1,"Action,Adventure,Sci-Fi"
tt4882376,movie,First They Killed My Father,2017,7.2,"Biography,Drama,History"
tt4898730,movie,Temple,2017,3.7,"Adventure,Drama,Horror"
tt4899370,movie,Megan Leavey,2017,7.1,"Action,Biography,Drama"
tt4900018,movie,Keith Richards: Under the Influence,2015,7.1,"Documentary,Music"
tt4900716,movie,Kapoor & Sons,2016,7.7,"Comedy,Drama,Family"
tt4902904,movie,The Resurrection of Gavin Stone,2017,6.3,"Comedy,Drama,Family"
tt4906960,movie,Baadshaho,2017,4.9,"Action,Adventure,Thriller"
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,2015,8.3,"Documentary,History,War"
tt4909752,movie,Rangoon,2017,5.6,"Action,Drama,History"
tt4911408,movie,Citizen Soldier,2016,5.9,"Documentary,War"
tt4911996,movie,Goldstone,2016,6.6,"Action,Crime,Mystery"
tt4912910,movie,Mission: Impossible - Fallout,2018,7.7,"Action,Adventure,Thriller"
tt4916682,movie,Mourning Son,2015,7.6,Documentary
tt4922524,movie,Flesh and Blood,2017,5.7,Drama
tt4924942,movie,The Invisible Guardian,2017,6.4,"Crime,Thriller"
tt4925292,movie,Lady Bird,2017,7.4,"Comedy,Drama"
tt4930242,movie,Belief: The Possession of Janet Moses,2015,5.7,"Crime,Documentary,Drama"
tt4934950,movie,Talvar,2015,8.1,"Crime,Drama,Mystery"
tt4935334,movie,Southbound,2015,5.9,Horror
tt4936176,movie,Mascots,2016,5.8,Comedy
tt4938050,movie,Jean of the Joneses,2016,6.4,Comedy
tt4938292,movie,Ekaj,2015,5.7,"Crime,Drama"
tt4940370,movie,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,6.3,"Adventure,Comedy,Crime"
tt4940416,movie,Duck Duck Goose,2018,5.7,"Adventure,Animation,Comedy"
tt4943218,movie,The Worthy,2016,5.1,"Action,Sci-Fi,Thriller"
tt4943322,movie,The Ottoman Lieutenant,2017,6.4,"Drama,War"
tt4943992,movie,Manto,2015,8.3,"Biography,Drama"
tt4944352,movie,Heneral Luna,2015,7.2,"Action,Biography,History"
tt4944460,movie,Everyday I Love You,2015,7.0,"Drama,Romance"
tt4948040,movie,Emma's Chance,2016,6.0,"Drama,Family,Sport"
tt4949412,movie,Amanda and the Fox,2018,5.1,"Comedy,Family"
tt4952044,movie,DriverX,2017,5.8,Drama
tt4954522,movie,Raw,2016,7.0,"Drama,Horror"
tt4958426,movie,Beauties of the Night,2016,7.2,Documentary
tt4963350,movie,Dinner Is Served,2015,0.0,Comedy
tt4964788,movie,Everybody Knows,2018,6.9,"Crime,Drama,Mystery"
tt4971258,movie,Bombairiya,2019,4.6,"Comedy,Crime,Drama"
tt4971344,movie,The Sisters Brothers,2018,6.9,"Drama,Western"
tt4971408,movie,Await Further Instructions,2018,4.9,"Horror,Mystery,Sci-Fi"
tt4971824,movie,Very Big Shot,2015,6.9,"Action,Crime,Drama"
tt4972062,movie,Don't Think Twice,2016,6.7,"Comedy,Drama"
tt4974254,movie,Zombies Have Fallen,2017,2.5,"Action,Fantasy,Sci-Fi"
tt4974684,movie,Kara Bela,2015,6.7,"Action,Adventure,Comedy"
tt4981636,movie,Middle School: The Worst Years of My Life,2016,6.1,"Comedy,Family"
tt4985854,movie,Painted Horses,2017,6.9,Drama
tt4985906,movie,Any Bullet Will Do,2018,4.8,Western
tt4986098,movie,The Titan,2018,4.8,"Drama,Mystery,Romance"
tt4986134,movie,Rebel in the Rye,2017,6.7,"Biography,Drama,Romance"
tt4990516,movie,You Are My Sunday,2016,7.7,"Comedy,Drama"
tt4993990,movie,Die Ontwaking,2015,4.2,"Crime,Horror,Thriller"
tt4994736,movie,My Mother's Wound,2016,7.3,"Drama,Mystery,War"
tt4995776,movie,The Red Sea Diving Resort,2019,6.6,"Drama,History,Thriller"
tt4995858,movie,Mandy,2016,4.6,"Drama,Thriller"
tt4996954,movie,Vaya,2016,7.1,Drama
tt5000698,movie,Marriage of Lies,2016,5.0,Thriller
tt5000984,movie,French Toast,2015,5.7,Romance
tt5001436,movie,The Curse of Robert the Doll,2016,3.1,Horror
tt5001576,movie,Barça Dreams,2015,7.3,"Documentary,Sport"
tt5001718,movie,"Everything, Everything",2017,6.3,"Drama,Romance"
tt5001754,movie,Braven,2018,5.9,"Action,Thriller"
tt5007774,movie,A Box of Faith,2015,6.1,Family
tt5013056,movie,Dunkirk,2017,7.8,"Action,Drama,History"
tt5013782,movie,Change in the Air,2018,5.7,Drama
tt5016946,movie,Handsome Devil,2016,7.0,"Comedy,Drama,Sport"
tt5022560,movie,Goodland,2017,5.1,"Crime,Mystery,Thriller"
tt5026484,movie,Needhi Singh,2016,6.2,"Action,Drama,Thriller"
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri",2017,8.1,"Comedy,Crime,Drama"
tt5028340,movie,Mary Poppins Returns,2018,6.7,"Adventure,Comedy,Family"
tt5030402,movie,Little Boxes,2016,5.9,"Comedy,Drama"
tt5031658,movie,Soul to Keep,2018,4.2,"Horror,Thriller"
tt5033018,movie,In the Radiant City,2016,5.6,Drama
tt5034122,movie,Cruise,2018,5.4,"Drama,Romance"
tt5034266,movie,Our Souls at Night,2017,6.9,"Drama,Romance"
tt5036924,movie,The CEO,2016,5.8,"Drama,Mystery,Thriller"
tt5037840,movie,Drunk Parents,2019,4.0,Comedy
tt5039578,movie,The Year of Spectacular Men,2017,5.6,"Comedy,Drama,Romance"
tt5039994,movie,Dismissed,2017,5.7,"Drama,Horror,Thriller"
tt5050788,movie,Loev,2015,5.9,"Drama,Romance"
tt5052448,movie,Get Out,2017,7.8,"Horror,Mystery,Thriller"
tt5052474,movie,Sicario: Day of the Soldado,2018,7.1,"Action,Crime,Drama"
tt5057140,movie,Hold the Dark,2018,5.6,"Action,Crime,Drama"
tt5059406,movie,I Am the Pretty Thing That Lives in the House,2016,4.6,"Drama,Horror,Mystery"
tt5061570,movie,Hostile Border,2015,5.5,"Drama,Thriller"
tt5068162,movie,Sometimes Always Never,2018,6.3,"Comedy,Drama,Mystery"
tt5071886,movie,Kabali,2016,6.1,"Action,Crime,Drama"
tt5074352,movie,Dangal,2016,8.3,"Action,Biography,Drama"
tt5074552,movie,Saadey CM Saab,2016,5.4,"Comedy,Family"
tt5075584,movie,Lommbock,2017,6.6,Comedy
tt5078372,movie,Casablancas: The Man Who Loved Women,2016,6.2,Documentary
tt5080254,movie,What the Jatt!!,2015,5.2,Comedy
tt5083738,movie,The Favourite,2018,7.5,"Biography,Comedy,Drama"
tt5084170,movie,Blade of the Immortal,2017,6.7,"Action,Drama,Fantasy"
tt5085082,movie,Tony Roberts: I'm Different,2013,6.1,Comedy
tt5085924,movie,Wildling,2018,5.5,"Drama,Fantasy,Horror"
tt5089786,movie,100 Meters,2016,7.5,"Biography,Comedy,Drama"
tt5091530,movie,M.F.A.,2017,5.9,"Drama,Horror,Thriller"
tt5094192,movie,Goyo: The Boy General,2018,6.5,"Action,Biography,History"
tt5095030,movie,Ant-Man and the Wasp,2018,7.0,"Action,Adventure,Comedy"
tt5096846,movie,The Boy Downstairs,2017,5.7,"Comedy,Drama,Romance"
tt5097410,movie,Noelle,2019,6.3,"Comedy,Family,Fantasy"
tt5104080,movie,The Heaven None Missed,2015,7.4,"Drama,Romance"
tt5105666,movie,Love & Coffee,2016,5.2,"Comedy,Romance"
tt5106400,movie,Shared Rooms,2016,5.8,"Comedy,Drama,Romance"
tt5108476,movie,Befikre,2016,4.1,"Comedy,Drama,Romance"
tt5109784,movie,Mother!,2017,6.6,"Drama,Horror,Mystery"
tt5111874,movie,My Scientology Movie,2015,6.6,Documentary
tt5112424,movie,Third Eye Spies,2019,6.2,"Biography,Documentary,History"
tt5112578,movie,Super Dark Times,2017,6.6,"Crime,Drama,Horror"
tt5113040,movie,The Secret Life of Pets 2,2019,6.4,"Adventure,Animation,Comedy"
tt5114154,movie,The Keeping Hours,2017,6.3,"Drama,Fantasy,Horror"
tt5115546,movie,Ghost Team,2016,4.8,"Comedy,Thriller"
tt5116896,movie,Unchained: The Untold Story of Freestyle Motocross,2016,7.8,Documentary
tt5117222,movie,Notes on Blindness,2016,7.0,"Documentary,Drama"
tt5117428,movie,Wild Rose,2018,7.1,"Drama,Music"
tt5117484,movie,Frat Star,2017,3.5,"Comedy,Drama"
tt5118024,movie,Almost Sunrise,2016,7.2,"Adventure,Documentary,Drama"
tt5119116,movie,Pyewacket,2017,5.8,"Drama,Horror,Mystery"
tt5120640,movie,Sarbjit,2016,7.3,"Biography,Drama"
tt5122374,movie,Tini: The New Life of Violetta,2016,5.3,"Adventure,Family,Music"
tt5125894,movie,Poms,2019,6.1,"Comedy,Drama,Sport"
tt5125930,movie,The Silence of the Sky,2016,6.5,"Drama,Thriller"
tt5128712,movie,Weeds on Fire,2016,6.7,"Biography,Drama,Sport"
tt5128826,movie,The Alchemist Cookbook,2016,5.2,"Comedy,Drama,Horror"
tt5140248,movie,The Beginning of Life,2016,7.5,"Documentary,Family"
tt5140878,movie,Annabelle: Creation,2017,6.5,"Horror,Mystery,Thriller"
tt5143450,movie,Jagat,2015,6.9,"Crime,Drama,Family"
tt5151716,movie,Tony Robbins: I Am Not Your Guru,2016,6.6,Documentary
tt5153236,movie,Hampstead,2017,6.1,"Comedy,Drama,Romance"
tt5155780,movie,The Discovery,2017,6.2,"Drama,Romance,Sci-Fi"
tt5156746,movie,Force 2,2016,6.2,"Action,Adventure,Thriller"
tt5156940,movie,The Lure,2016,7.5,Documentary
tt5159414,movie,Escape Room,2017,4.2,"Horror,Thriller"
tt5160614,movie,The Dark Red,2018,5.2,"Mystery,Thriller"
tt5161784,movie,Blessed Benefit,2016,6.6,"Comedy,Drama"
tt5163286,movie,Jeremiah Tower: The Last Magnificent,2016,6.6,"Biography,Documentary"
tt5164214,movie,Ocean's Eight,2018,6.3,"Action,Comedy,Crime"
tt5164432,movie,"Love, Simon",2018,7.5,"Comedy,Drama"
tt5164436,movie,Mah e Mir,2016,6.9,"Biography,Drama,Romance"
tt5167174,movie,Rainbow Time,2016,5.9,"Comedy,Drama"
tt5168192,movie,"I, Daniel Blake",2016,7.8,Drama
tt5168832,movie,After Porn Ends 2,2017,5.5,Documentary
tt5173032,movie,Buster's Mal Heart,2016,6.1,"Crime,Drama,Mystery"
tt5175450,movie,Mark Felt: The Man Who Brought Down the White House,2017,6.4,"Biography,Drama,History"
tt5176252,movie,Holy Camp!,2017,6.2,Musical
tt5176486,movie,Grandma's House,2016,5.9,Drama
tt5176580,movie,Wild Nights with Emily,2018,6.2,"Comedy,History"
tt5177088,movie,The Girl in the Spider's Web,2018,6.1,"Action,Adventure,Crime"
tt5179598,movie,Billionaire Boys Club,2018,5.6,"Biography,Drama,Thriller"
tt5189894,movie,68 Kill,2017,6.0,"Comedy,Crime,Thriller"
tt5190578,movie,Round of Your Life,2019,4.8,"Family,Sport"
tt5192278,movie,Chasing Niagara,2015,6.2,"Adventure,Documentary"
tt5193790,movie,Another Mother's Son,2017,6.8,"Biography,Drama,War"
tt5197544,movie,Baar Baar Dekho,2016,5.4,"Action,Comedy,Drama"
tt5199290,movie,Porches and Private Eyes,2016,4.6,"Comedy,Mystery"
tt5203734,movie,Columbus,2015,6.3,Comedy
tt5203824,movie,A Plastic Ocean,2016,7.9,Documentary
tt5207116,movie,X: Past Is Present,2015,5.2,"Drama,Mystery,Romance"
tt5207846,movie,The First Secret City,2015,7.4,Documentary
tt5208216,movie,Wonderstruck,2017,6.2,"Adventure,Drama,Mystery"
tt5208252,movie,Operation Finale,2018,6.6,"Biography,Drama,History"
tt5212792,movie,The C Word,2016,7.5,Documentary
tt5213016,movie,In Search of Doc Holliday,2016,6.7,"Documentary,Western"
tt5213744,movie,Jessica Darling's It List,2016,5.4,Family
tt5215952,movie,The Wailing,2016,7.4,"Drama,Horror,Mystery"
tt5219972,movie,Class Rank,2017,6.5,"Comedy,Drama,Family"
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,2018,6.3,"Adventure,Animation,Comedy"
tt5224012,movie,Kiss and Cry,2017,6.7,"Biography,Drama,Music"
tt5226618,movie,Out of the Wild,2019,6.6,"Crime,Drama,Romance"
tt5233554,movie,Before the Summer Crowds,2015,5.4,Drama
tt5233558,movie,The Death and Life of Marsha P. Johnson,2017,7.2,"Biography,Documentary"
tt5239942,movie,Heal,2017,7.0,Documentary
tt5240748,movie,Brahman Naman,2016,5.5,Comedy
tt5247022,movie,Paterson,2016,7.3,"Comedy,Drama,Romance"
tt5253282,movie,The Bachelors,2017,6.8,"Comedy,Drama,Romance"
tt5254566,movie,Modern Classic,2017,6.0,Comedy
tt5255882,movie,"Soul on Ice: Past, Present and Future",2015,8.2,"Documentary,Sport"
tt5256722,movie,He Even Has Your Eyes,2016,6.2,Comedy
tt5265492,movie,33 & Beyond: The Royal Art of Freemasonry,2017,5.2,Documentary
tt5265960,movie,The Untamed,2016,6.1,"Drama,Horror,Mystery"
tt5266668,movie,Rogue Warfare,2019,2.9,"Action,War"
tt5267472,movie,Step Sisters,2018,5.5,Comedy
tt5268348,movie,Generation Wealth,2018,6.6,Documentary
tt5269560,movie,Ten Years,2015,6.8,Drama
tt5270948,movie,Chappaquiddick,2017,6.4,"Biography,Drama,History"
tt5274066,movie,Raising the Bar,2016,5.5,"Drama,Family,Sport"
tt5275828,movie,Lo and Behold: Reveries of the Connected World,2016,7.0,Documentary
tt5275866,movie,Norman Lear: Just Another Version of You,2016,7.3,"Biography,Documentary,History"
tt5278460,movie,Audrie & Daisy,2016,7.2,"Crime,Documentary"
tt5278462,movie,Author: The JT LeRoy Story,2016,7.1,"Biography,Documentary"
tt5278506,movie,Tickled,2016,7.5,"Crime,Documentary,Mystery"
tt5278930,movie,Sky Ladder: The Art of Cai Guo-Qiang,2016,7.3,Documentary
tt5294198,movie,Catfight,2016,5.9,"Action,Comedy,Drama"
tt5294550,movie,All the Money in the World,2017,6.8,"Biography,Crime,Drama"
tt5297152,movie,A Haunting on Hamilton Street,2010,4.9,Documentary
tt5297216,movie,A Haunting at the Hoyt Library,2015,5.6,Documentary
tt5297578,movie,Zindagi Kitni Haseen Hay,2016,5.5,"Adventure,Drama,Romance"
tt5301662,movie,Marshall,2017,7.3,"Biography,Crime,Drama"
tt5304874,movie,Uncertain Glory,2017,6.2,Drama
tt5304992,movie,Set It Up,2018,6.5,"Comedy,Romance"
tt5305246,movie,93 Days,2016,6.1,Drama
tt5311514,movie,Your Name.,2016,8.4,"Animation,Drama,Fantasy"
tt5314138,movie,Aerials,2016,1.5,"Drama,Sci-Fi,Thriller"
tt5317286,movie,Franca: Chaos and Creation,2016,7.5,"Biography,Documentary"
tt5319656,movie,Sweet Home Carolina,2017,5.5,"Comedy,Drama,Romance"
tt5321814,movie,Madonna and the Breakfast Club,2019,6.5,"Documentary,Drama"
tt5322012,movie,Wish Upon,2017,5.1,"Drama,Fantasy,Horror"
tt5323042,movie,Manchild: The Schea Cotton Story,2016,7.0,Documentary
tt5323386,movie,Poshter Girl,2016,6.7,Comedy
tt5323662,movie,A Silent Voice: The Movie,2016,8.1,"Animation,Drama"
tt5324800,movie,The Jews,2016,5.5,Comedy
tt5325684,movie,Hate Story IV,2018,3.4,"Crime,Drama,Thriller"
tt5326466,movie,The Arbitration,2016,0.0,Comedy
tt5330986,movie,Wild Prairie Rose,2016,6.9,"Drama,Family"
tt5335314,movie,One Step Behind the Seraphim,2017,8.1,Drama
tt5338082,movie,Sur Sapata,2019,7.4,"Comedy,Drama,Sport"
tt5338774,movie,Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,6.8,"Documentary,History"
tt5339586,movie,Mike Epps: Don't Take It Personal,2015,4.4,Comedy
tt5340300,movie,Lean on Pete,2017,7.1,"Adventure,Drama,Sport"
tt5340882,movie,Zoombies,2016,3.4,"Action,Adventure,Comedy"
tt5341036,movie,Always Be My Maybe,2016,6.6,Romance
tt5344794,movie,Sniper: Special Ops,2016,3.0,"Action,Thriller,War"
tt5349016,movie,Texas Road,2010,2.4,Horror
tt5351044,movie,Offline: Are You Ready for the Next Level?,2016,5.0,"Adventure,Comedy"
tt5363618,movie,Sound of Metal,2019,7.7,"Drama,Music"
tt5370828,movie,The Art of Loving: Story of Michalina Wislocka,2017,7.0,"Biography,Comedy,Drama"
tt5371168,movie,The Extraordinary Journey of the Fakir,2018,6.8,"Adventure,Comedy,Drama"
tt5378092,movie,The Stolen Princess,2018,6.0,"Animation,Comedy,Family"
tt5397194,movie,Anon,2018,6.1,"Crime,Mystery,Sci-Fi"
tt5419676,movie,Feminists: What Were They Thinking?,2018,7.1,Documentary
tt5420406,movie,Grace and Gravity,2018,6.4,Drama
tt5424590,movie,The Unwonted Sasquatch,2016,6.1,"Documentary,Mystery,Sci-Fi"
tt5427194,movie,The Miracle Season,2018,6.5,"Drama,Sport"
tt5431890,movie,Official Secrets,2019,7.3,"Biography,Crime,Drama"
tt5435084,movie,Barakah Meets Barakah,2016,6.3,"Comedy,Romance"
tt5439796,movie,Logan Lucky,2017,7.0,"Action,Comedy,Crime"
tt5440700,movie,Theri,2016,7.3,"Action,Crime,Thriller"
tt5442456,movie,24 Hours to Live,2017,5.8,"Action,Sci-Fi,Thriller"
tt5442884,movie,Hope Dances,2017,6.6,Family
tt5446610,movie,The Tenth Man,2016,5.8,"Comedy,Drama,Romance"
tt5451244,movie,The Motive,2017,6.5,"Comedy,Crime,Drama"
tt5451640,movie,Secrets of Deception,2017,4.2,"Action,Crime,Drama"
tt5451690,movie,American Satan,2017,5.6,"Drama,Fantasy,Music"
tt5452310,movie,"Eriko, Pretended",2016,6.5,"Comedy,Drama"
tt5453522,movie,Alien Code,2018,5.7,"Mystery,Sci-Fi,Thriller"
tt5456546,movie,Judwaa 2,2017,3.6,"Action,Comedy"
tt5457484,movie,Cabin 28,2017,3.2,Horror
tt5457656,movie,Chupan Chupai,2017,5.5,"Comedy,Crime"
tt5457926,movie,Blood Child,2017,4.1,"Fantasy,Horror,Thriller"
tt5460986,movie,The Guv'nor,2016,6.8,Documentary
tt5461944,movie,Hotel Mumbai,2018,7.6,"Action,Drama,History"
tt5461956,movie,The Clapper,2017,5.2,"Comedy,Drama"
tt5462602,movie,The Big Sick,2017,7.5,"Comedy,Drama,Romance"
tt5463162,movie,Deadpool 2,2018,7.6,"Action,Adventure,Comedy"
tt5466186,movie,7 Days in Entebbe,2018,5.9,"Action,Drama,History"
tt5467554,movie,Daphne,2017,6.1,"Comedy,Drama"
tt5472374,movie,Meri Pyaari Bindu,2017,6.0,"Comedy,Drama,Romance"
tt5472596,movie,Shannon Street: Echoes Under a Blood Red Moon,2016,6.6,"Crime,Documentary"
tt5473696,movie,Muzaffarnagar Baaqi Hai,2015,4.1,Documentary
tt5474042,movie,Half Girlfriend,2017,4.6,"Drama,Romance"
tt5474522,movie,Old Stone,2016,6.9,Thriller
tt5474644,movie,My Little Pony: Equestria Girls - Legend of Everfree,2016,6.4,"Animation,Comedy,Family"
tt5475022,movie,School Life,2016,7.4,Documentary
tt5477566,movie,Barry,2016,6.0,"Biography,Drama"
tt5482888,movie,Cyberbully,2016,0.0,Drama
tt5483626,movie,Enai Noki Paayum Thota,2019,5.5,"Action,Drama,Romance"
tt5507934,movie,Lo más sencillo es complicarlo todo,2018,3.8,Comedy
tt5510970,movie,Bill Frisell: A Portrait,2017,7.3,Documentary
tt5513098,movie,Autohead,2016,5.9,"Crime,Drama"
tt5514296,movie,My Stupid Boss,2016,7.1,Comedy
tt5518128,movie,Love Games,2016,4.3,"Crime,Thriller"
tt5518168,movie,School Spirits,2017,4.4,"Adventure,Comedy,Fantasy"
tt5519340,movie,Bright,2017,6.3,"Action,Fantasy,Thriller"
tt5519566,movie,The First Monday in May,2016,7.1,Documentary
tt5521550,movie,Dirty 30,2016,5.5,Comedy
tt5523010,movie,The Nutcracker and the Four Realms,2018,5.6,"Adventure,Family,Fantasy"
tt5531298,movie,Atone,2019,3.2,Action
tt5539052,movie,The Polka King,2017,6.0,"Biography,Comedy,Drama"
tt5539054,movie,You Get Me,2017,4.7,"Crime,Drama,Mystery"
tt5541240,movie,To the Bone,2017,6.8,Drama
tt5541848,movie,What the Health,2017,7.2,Documentary
tt5542802,movie,Raabta,2017,4.7,"Action,Drama,Fantasy"
tt5555502,movie,The African Doctor,2016,7.0,"Biography,Comedy,Drama"
tt5559528,movie,Maanagaram,2017,8.1,"Action,Thriller"
tt5563192,movie,The First American,2016,7.3,"Biography,Documentary,History"
tt5566790,movie,A Futile and Stupid Gesture,2018,6.7,"Biography,Comedy"
tt5571754,movie,How to Be Really Bad,2018,6.3,"Comedy,Family,Fantasy"
tt5572890,movie,Krishnashtami,2016,5.5,"Action,Comedy,Romance"
tt5577494,movie,Clemency,2019,6.5,Drama
tt5577742,movie,Clinical,2017,5.1,"Horror,Thriller"
tt5579356,movie,Dogged,2017,3.4,Horror
tt5579982,movie,Apple of My Eye,2017,5.6,"Drama,Family"
tt5580036,movie,"I, Tonya",2017,7.5,"Biography,Comedy,Drama"
tt5580130,movie,Dope Fiend,2017,5.9,"Crime,Drama"
tt5580266,movie,The Hate U Give,2018,7.5,"Crime,Drama"
tt5580536,movie,Arsenal,2017,4.0,"Action,Crime,Thriller"
tt5580778,movie,Saawan,2016,7.3,"Drama,Thriller"
tt5586362,movie,The Maus,2017,4.4,"Drama,Fantasy,Horror"
tt5595168,movie,Kingsglaive: Final Fantasy XV,2016,6.7,"Action,Adventure,Animation"
tt5598110,movie,In the Shadow of Iris,2016,6.1,"Drama,Thriller"
tt5598216,movie,Team Foxcatcher,2016,7.2,"Biography,Crime,Documentary"
tt5605076,movie,Andover,2017,5.3,"Comedy,Drama,Romance"
tt5607096,movie,"Juliet, Naked",2018,6.6,"Comedy,Drama,Music"
tt5607714,movie,On Body and Soul,2017,7.5,"Drama,Fantasy,Mystery"
tt5608972,movie,Bir Baba Hindu,2016,2.6,"Action,Adventure,Comedy"
tt5610626,movie,Dragonheart: Battle for the Heartfire,2017,5.3,"Action,Adventure,Drama"
tt5612182,movie,Walk Away from Love,2017,6.7,Romance
tt5613484,movie,Mid90s,2018,7.3,"Comedy,Drama"
tt5616294,movie,Spinning Man,2018,5.7,"Drama,Mystery,Thriller"
tt5626716,movie,14 Minutes from Earth,2016,5.7,Documentary
tt5627930,movie,Waiting on Mary,2016,7.3,"Comedy,Drama"
tt5629084,movie,Superpower Dogs,2019,7.7,Documentary
tt5639898,movie,Social Animals,2018,5.3,Comedy
tt5640450,movie,ARQ,2016,6.3,"Action,Sci-Fi,Thriller"
tt5648036,movie,S.M.A.R.T. Chase,2017,4.4,"Action,Thriller"
tt5649108,movie,Thoroughbreds,2017,6.6,"Comedy,Crime,Drama"
tt5649144,movie,The Florida Project,2017,7.6,Drama
tt5651576,movie,What Children Do,2017,6.6,"Comedy,Drama,Family"
tt5653514,movie,Bad Day for the Cut,2017,6.5,"Action,Crime,Drama"
tt5655642,movie,Roll with Me,2017,8.2,Documentary
tt5657846,movie,Daddy's Home 2,2017,6.0,Comedy
tt5659996,movie,The Planters,2019,6.3,Comedy
tt5664636,movie,Goosebumps 2: Haunted Halloween,2018,5.6,"Adventure,Comedy,Fantasy"
tt5666304,movie,The Little Hours,2017,5.8,"Comedy,Romance"
tt5672286,movie,Indian Horse,2017,7.3,"Drama,Sport"
tt5673432,movie,Get Big,2017,4.8,"Comedy,Drama"
tt5673714,movie,First We Take Brooklyn,2018,4.0,"Crime,Drama,Thriller"
tt5674698,movie,Something Huge,2017,4.4,Comedy
tt5687040,movie,Ismael's Ghosts,2017,5.5,"Drama,Mystery,Romance"
tt5687334,movie,Godard Mon Amour,2017,6.6,"Biography,Comedy,Drama"
tt5688932,movie,Sorry to Bother You,2018,6.9,"Comedy,Drama,Fantasy"
tt5688996,movie,Alex Strangelove,2018,6.3,"Comedy,Drama,Romance"
tt5690360,movie,Slender Man,2018,3.2,"Horror,Mystery,Thriller"
tt5690472,movie,ExPatriot,2017,4.6,"Crime,Drama,Thriller"
tt5690810,movie,Ophelia,2018,6.5,"Drama,Romance,Thriller"
tt5691670,movie,Under the Silver Lake,2018,6.5,"Crime,Drama,Mystery"
tt5692390,movie,Status Update,2018,5.8,"Comedy,Fantasy,Romance"
tt5696326,movie,Running for Grace,2018,6.1,"Family,Romance"
tt5697078,movie,Sensitivity Training,2016,6.6,Comedy
tt5697870,movie,Lucknow Central,2017,6.2,"Action,Crime,Drama"
tt5698568,movie,1898: Our Last Men in the Philippines,2016,6.5,"Drama,History,War"
tt5700176,movie,Dark River,2017,5.9,"Drama,Mystery,Thriller"
tt5700672,movie,Train to Busan,2016,7.6,"Action,Horror,Thriller"
tt5702446,movie,God Bless the Broken Road,2018,5.7,"Drama,Family,Romance"
tt5704748,movie,Becoming Cary Grant,2017,6.6,"Biography,Documentary"
tt5704912,movie,A Cowgirl's Story,2017,5.6,"Drama,Family"
